1	96
2	76
3	77
4	50
5	50
6	37
7	25
8	17
9	21
10	24
11	15
12	20
13	15
14	13
15	11
16	7
17	20
18	9
19	9
20	8
21	10
22	2
23	12
24	7
25	9
26	12
27	8
28	2
29	13
30	8
31	4
32	5
33	5
34	6
35	4
36	8
37	7
38	4
39	10
40	12
