SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Mar 08 11:08:32 CET 2016
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 100000 (USB4F05832)
Spektren Durchschnitt berechnet: 40 (USB4F05832)
Boxcar Gl�ttung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	1285,97
177,75	1285,97
177,97	1285,97
178,19	1286,12
178,41	1272,61
178,63	1442,59
178,85	1348,64
179,07	1381,82
179,29	1407,98
179,51	1349,15
179,73	1408,39
179,95	1390,21
180,17	1390,31
180,39	1446,94
180,61	1410,90
180,83	1454,93
181,05	1369,02
181,27	1399,07
181,49	1399,07
181,71	1402,45
181,92	1503,98
182,14	1409,26
182,36	1387,40
182,58	1445,92
182,80	1393,59
183,02	1489,64
183,24	1447,71
183,46	1425,39
183,68	1406,29
183,90	1435,63
184,12	1385,30
184,34	1455,24
184,56	1418,47
184,78	1374,60
185,00	1414,28
185,21	1452,52
185,43	1384,38
185,65	1430,76
185,87	1396,36
186,09	1482,99
186,31	1418,68
186,53	1423,18
186,75	1438,13
186,97	1458,97
187,19	1489,90
187,41	1382,38
187,63	1475,00
187,84	1365,38
188,06	1442,64
188,28	1405,01
188,50	1439,57
188,72	1478,68
188,94	1449,55
189,16	1386,07
189,38	1415,04
189,60	1426,67
189,82	1399,63
190,03	1434,81
190,25	1411,46
190,47	1437,83
190,69	1403,52
190,91	1374,75
191,13	1418,17
191,35	1492,87
191,57	1409,62
191,79	1422,98
192,01	1419,50
192,22	1465,88
192,44	1411,10
192,66	1444,69
192,88	1427,54
193,10	1415,20
193,32	1408,03
193,54	1489,59
193,76	1490,00
193,98	1412,07
194,19	1456,36
194,41	1398,81
194,63	1385,50
194,85	1406,08
195,07	1465,53
195,29	1366,05
195,51	1454,01
195,73	1395,13
195,94	1412,74
196,16	1417,45
196,38	1496,19
196,60	1393,34
196,82	1403,42
197,04	1414,63
197,26	1391,03
197,48	1389,80
197,69	1414,79
197,91	1380,95
198,13	1399,89
198,35	1414,58
198,57	1413,10
198,79	1451,70
199,01	1441,57
199,22	1415,61
199,44	1463,02
199,66	1417,96
199,88	1431,27
200,10	1452,32
200,32	1450,42
200,54	1446,84
200,75	1502,24
200,97	1382,79
201,19	1465,42
201,41	1455,80
201,63	1408,95
201,85	1393,59
202,06	1437,88
202,28	1402,24
202,50	1428,82
202,72	1357,85
202,94	1389,29
203,16	1399,38
203,38	1416,99
203,59	1407,01
203,81	1461,64
204,03	1367,53
204,25	1435,27
204,47	1465,27
204,69	1433,12
204,90	1395,03
205,12	1427,33
205,34	1428,77
205,56	1422,31
205,78	1394,31
206,00	1485,03
206,21	1465,99
206,43	1413,76
206,65	1440,39
206,87	1402,91
207,09	1445,71
207,30	1377,87
207,52	1451,65
207,74	1440,69
207,96	1398,30
208,18	1412,13
208,40	1405,52
208,61	1411,05
208,83	1427,08
209,05	1378,49
209,27	1359,19
