SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Tue Mar 08 09:34:15 CET 2016
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 250000 (USB4F05832)
Spektren Durchschnitt berechnet: 5 (USB4F05832)
Boxcar Gl�ttung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	-59,80
177,75	-59,80
177,97	-59,80
178,19	-59,66
178,41	-2,46
178,63	202,61
178,85	38,23
179,07	93,52
179,29	110,18
179,51	52,56
179,73	151,82
179,95	120,69
180,17	126,70
180,39	205,48
180,61	120,01
180,83	185,00
181,05	70,72
181,27	144,18
181,49	160,01
181,71	141,99
181,92	281,39
182,14	191,01
182,36	106,77
182,58	200,84
182,80	91,89
183,02	244,80
183,24	215,04
183,46	155,78
183,68	134,48
183,90	179,27
184,12	85,74
184,34	229,92
184,56	146,36
184,78	131,89
185,00	161,52
185,21	225,28
185,43	124,24
185,65	215,86
185,87	147,45
186,09	297,64
186,31	121,10
186,53	185,14
186,75	206,57
186,97	216,13
187,19	253,81
187,41	140,22
187,63	217,22
187,84	70,31
188,06	237,43
188,28	141,99
188,50	230,06
188,72	280,98
188,94	219,95
189,16	160,56
189,38	120,56
189,60	228,14
189,82	139,13
190,03	176,81
190,25	170,94
190,47	186,09
190,69	172,71
190,91	88,88
191,13	164,93
191,35	214,35
191,57	125,61
191,79	151,96
192,01	154,14
192,22	248,49
192,44	129,30
192,66	195,92
192,88	193,60
193,10	199,88
193,32	142,40
193,54	262,41
193,76	218,31
193,98	141,72
194,19	191,96
194,41	176,67
194,63	78,37
194,85	191,14
195,07	212,85
195,29	86,42
195,51	221,73
195,73	100,21
195,94	129,30
196,16	178,04
196,38	249,58
196,60	114,41
196,82	142,40
197,04	151,41
197,26	101,99
197,48	139,40
197,69	152,37
197,91	114,96
198,13	158,92
198,35	166,43
198,57	152,23
198,79	186,64
199,01	193,06
199,22	155,78
199,44	180,36
199,66	159,33
199,88	189,78
200,10	181,72
200,32	208,89
200,54	196,88
200,75	288,08
200,97	130,25
201,19	250,13
201,41	216,54
201,63	167,93
201,85	126,43
202,06	199,75
202,28	132,16
202,50	164,25
202,72	74,82
202,94	114,00
203,16	200,02
203,38	157,15
203,59	138,44
203,81	225,28
204,03	103,76
204,25	157,28
204,47	198,52
204,69	174,21
204,90	136,53
205,12	182,27
205,34	230,06
205,56	138,72
205,78	97,62
206,00	300,23
206,21	206,84
206,43	152,78
206,65	199,88
206,87	136,39
207,09	179,68
207,30	102,26
207,52	205,34
207,74	188,28
207,96	151,69
208,18	166,02
208,40	172,17
208,61	154,28
208,83	163,56
209,05	116,60
209,27	108,68
209,49	167,25
209,70	216,40
209,92	191,01
210,14	126,15
210,36	146,63
210,58	150,32
210,79	185,96
211,01	107,86
211,23	234,01
211,45	210,12
211,67	154,28
211,88	104,58
212,10	221,18
212,32	160,42
212,54	163,97
212,76	167,39
212,97	118,51
213,19	129,57
213,41	234,70
213,63	167,25
213,85	179,68
214,06	104,45
214,28	263,37
214,50	181,59
214,72	201,25
214,94	203,16
215,15	158,65
215,37	164,93
215,59	140,76
215,81	197,56
216,02	113,73
216,24	213,13
216,46	120,15
216,68	190,60
216,90	173,67
217,11	220,77
217,33	89,43
217,55	228,28
217,77	197,29
217,98	237,02
218,20	170,53
218,42	215,17
218,64	175,99
218,85	228,01
219,07	167,66
219,29	187,59
219,51	209,03
219,73	154,01
219,94	165,34
220,16	245,07
220,38	182,41
220,60	154,42
220,81	108,00
221,03	72,50
221,25	196,88
221,47	81,65
221,68	136,12
221,90	204,25
222,12	193,74
222,34	163,02
222,55	175,44
222,77	252,99
222,99	149,09
223,21	203,98
223,42	263,64
223,64	228,42
223,86	127,79
224,08	192,92
224,29	194,28
224,51	189,23
224,73	133,25
224,94	191,01
225,16	101,58
225,38	190,73
225,60	217,22
225,81	139,94
226,03	148,14
226,25	100,08
226,47	187,05
226,68	207,94
226,90	228,01
227,12	186,91
227,33	227,73
227,55	148,96
227,77	102,13
227,99	252,86
228,20	148,68
228,42	194,28
228,64	194,42
228,86	159,20
229,07	191,28
229,29	102,81
229,51	77,00
229,72	252,45
229,94	179,95
230,16	232,24
230,38	148,96
230,59	155,51
230,81	205,07
231,03	173,26
231,24	179,81
231,46	170,53
231,68	135,44
231,89	140,63
232,11	118,78
232,33	239,48
232,55	194,15
232,76	233,74
232,98	190,73
233,20	125,47
233,41	132,98
233,63	162,20
233,85	192,65
234,06	185,96
234,28	172,30
234,50	122,61
234,71	202,89
234,93	259,41
235,15	146,22
235,37	98,58
235,58	185,68
235,80	144,18
236,02	122,88
236,23	190,60
236,45	153,73
236,67	191,69
236,88	182,82
237,10	235,52
237,32	180,90
237,53	228,01
237,75	161,11
237,97	93,39
238,18	179,13
238,40	190,46
238,62	111,27
238,83	164,38
239,05	139,53
239,27	155,65
239,48	127,25
239,70	191,42
239,92	241,39
240,13	240,16
240,35	163,70
240,57	157,28
240,78	155,51
241,00	134,07
241,22	156,06
241,43	287,81
241,65	200,15
241,87	251,76
242,08	287,40
242,30	152,23
242,52	197,01
242,73	249,03
242,95	146,22
243,16	192,37
243,38	260,23
243,60	227,19
243,81	172,44
244,03	224,59
244,25	132,57
244,46	177,22
244,68	183,36
244,90	179,95
245,11	93,39
245,33	193,06
245,55	209,71
245,76	197,29
245,98	147,18
246,19	248,35
246,41	254,90
246,63	234,42
246,84	271,97
247,06	219,00
247,28	192,65
247,49	194,28
247,71	130,11
247,92	186,91
248,14	233,20
248,36	197,70
248,57	219,95
248,79	259,14
249,01	198,65
249,22	176,13
249,44	152,78
249,65	145,13
249,87	199,75
250,09	233,47
250,30	156,87
250,52	147,32
250,73	196,47
250,95	171,35
251,17	205,48
251,38	170,39
251,60	126,15
251,81	268,15
252,03	267,46
252,25	108,54
252,46	119,87
252,68	211,21
252,89	189,64
253,11	176,67
253,33	203,70
253,54	88,06
253,76	198,24
253,97	203,16
254,19	189,78
254,41	135,58
254,62	248,21
254,84	218,04
255,05	190,05
255,27	203,98
255,49	224,73
255,70	287,26
255,92	139,26
256,13	150,59
256,35	192,51
256,56	218,31
256,78	186,09
257,00	191,69
257,21	197,97
257,43	128,48
257,64	229,65
257,86	231,42
258,08	186,37
258,29	268,42
258,51	189,78
258,72	208,35
258,94	216,40
259,15	201,25
259,37	185,14
259,59	111,27
259,80	196,47
260,02	165,75
260,23	189,23
260,45	95,44
260,66	203,57
260,88	143,49
261,09	170,25
261,31	156,87
261,53	253,13
261,74	264,46
261,96	105,13
262,17	88,75
262,39	200,56
262,60	120,01
262,82	197,56
263,03	165,48
263,25	187,32
263,46	170,53
263,68	197,29
263,90	147,18
264,11	170,66
264,33	278,52
264,54	192,37
264,76	177,76
264,97	236,61
265,19	146,63
265,40	215,58
265,62	191,42
265,83	184,04
266,05	193,74
266,26	149,37
266,48	258,45
266,70	214,90
266,91	126,97
267,13	176,26
267,34	126,84
267,56	251,49
267,77	162,61
267,99	152,37
268,20	280,71
268,42	208,76
268,63	103,08
268,85	375,19
269,06	221,04
269,28	204,80
269,49	199,06
269,71	221,04
269,92	169,98
270,14	134,76
270,35	153,73
270,57	176,67
270,78	205,75
271,00	189,51
271,21	316,21
271,43	176,26
271,64	144,04
271,86	254,63
272,07	124,79
272,29	277,43
272,50	119,74
272,72	244,25
272,93	257,50
273,15	238,79
273,36	225,28
273,58	196,06
273,79	218,86
274,01	189,51
274,22	115,37
274,44	173,39
274,65	219,41
274,87	203,70
275,08	211,21
275,30	199,06
275,51	276,48
275,73	313,75
275,94	192,92
276,16	133,94
276,37	178,72
276,59	176,81
276,80	208,89
277,02	192,10
277,23	133,53
277,45	211,76
277,66	99,80
277,88	230,87
278,09	265,55
278,30	238,11
278,52	119,74
278,73	266,65
278,95	203,70
279,16	228,28
279,38	198,93
279,59	169,03
279,81	194,01
280,02	180,63
280,24	135,17
280,45	191,14
280,67	272,24
280,88	227,46
281,09	151,28
281,31	139,94
281,52	147,59
281,74	292,18
281,95	179,13
282,17	235,79
282,38	228,14
282,60	206,98
282,81	205,34
283,02	153,60
283,24	175,17
283,45	230,33
283,67	120,28
283,88	234,15
284,10	179,27
284,31	243,84
284,53	197,29
284,74	163,43
284,95	182,00
285,17	198,79
285,38	134,76
285,60	115,92
285,81	140,76
286,03	215,86
286,24	234,70
286,45	260,37
286,67	200,84
286,88	189,51
287,10	233,33
287,31	102,67
287,53	214,63
287,74	235,52
287,95	124,11
288,17	201,66
288,38	227,46
288,60	153,73
288,81	173,67
289,02	169,16
289,24	271,15
289,45	163,15
289,67	210,94
289,88	205,62
290,10	231,28
290,31	202,48
290,52	144,18
290,74	196,47
290,95	250,67
291,17	201,79
291,38	177,35
291,59	160,70
291,81	169,16
292,02	158,24
292,24	217,49
292,45	206,16
292,66	208,21
292,88	264,19
293,09	245,62
293,31	184,59
293,52	165,07
293,73	144,45
293,95	257,36
294,16	190,87
294,37	198,24
294,59	222,96
294,80	259,82
295,02	220,36
295,23	107,86
295,44	217,63
295,66	207,39
295,87	217,22
296,09	167,80
296,30	213,94
296,51	112,91
296,73	167,25
296,94	179,68
297,15	163,43
297,37	117,42
297,58	159,47
297,79	214,90
298,01	219,68
298,22	260,77
298,44	151,96
298,65	178,99
298,86	256,27
299,08	172,85
299,29	203,98
299,50	175,99
299,72	172,44
299,93	265,42
300,14	220,50
300,36	138,85
300,57	158,10
300,79	227,32
301,00	229,10
301,21	116,60
301,43	162,61
301,64	185,68
301,85	144,18
302,07	228,69
302,28	169,44
302,49	261,32
302,71	191,55
302,92	257,77
303,13	240,16
303,35	200,43
303,56	231,69
303,77	140,49
303,99	228,14
304,20	240,98
304,41	157,69
304,63	165,61
304,84	248,90
305,05	256,82
305,27	199,47
305,48	230,74
305,69	207,80
305,91	253,13
306,12	219,95
306,33	176,94
306,55	205,48
306,76	179,27
306,97	186,77
307,19	190,05
307,40	232,79
307,61	213,94
307,82	180,08
308,04	292,04
308,25	237,02
308,46	210,12
308,68	206,44
308,89	227,05
309,10	192,78
309,32	181,72
309,53	201,79
309,74	274,02
309,96	168,21
310,17	215,58
310,38	181,72
310,59	197,15
310,81	195,10
311,02	206,84
311,23	228,96
311,45	243,98
311,66	201,25
311,87	179,68
312,09	297,37
312,30	203,16
312,51	214,35
312,72	257,63
312,94	251,35
313,15	185,96
313,36	267,74
313,58	198,79
313,79	277,29
314,00	218,72
314,21	145,00
314,43	243,57
314,64	202,34
314,85	174,35
315,06	115,10
315,28	290,81
315,49	243,44
315,70	217,36
315,92	267,19
316,13	317,98
316,34	269,51
316,55	260,23
316,77	163,84
316,98	289,45
317,19	201,52
317,40	120,97
317,62	179,95
317,83	302,28
318,04	224,32
318,25	174,08
318,47	212,58
318,68	262,96
318,89	278,93
319,11	194,83
319,32	247,26
319,53	331,36
319,74	279,21
319,96	277,98
320,17	249,03
320,38	180,49
320,59	317,98
320,81	265,96
321,02	231,01
321,23	248,35
321,44	314,43
321,65	262,28
321,87	267,46
322,08	332,18
322,29	234,97
322,50	246,85
322,72	272,79
322,93	284,53
323,14	241,93
323,35	250,81
323,57	353,62
323,78	307,33
323,99	349,52
324,20	376,69
324,41	273,47
324,63	348,02
324,84	379,97
325,05	384,88
325,26	390,07
325,48	374,37
325,69	382,83
325,90	478,95
326,11	431,58
326,32	421,88
326,54	465,71
326,75	411,78
326,96	455,74
327,17	482,64
327,39	500,11
327,60	476,08
327,81	470,76
328,02	464,75
328,23	518,96
328,45	527,56
328,66	545,85
328,87	572,20
329,08	620,26
329,29	628,59
329,51	627,36
329,72	670,91
329,93	743,82
330,14	630,09
330,35	718,15
330,56	696,72
330,78	766,62
330,99	793,66
331,20	914,21
331,41	867,38
331,62	840,90
331,84	930,73
332,05	947,66
332,26	1009,38
332,47	1018,11
332,68	913,67
332,90	1010,33
333,11	925,82
333,32	1151,78
333,53	1081,60
333,74	1016,20
333,95	1178,95
334,17	1185,64
334,38	1249,26
334,59	1227,14
334,80	1285,44
335,01	1350,98
335,22	1341,28
335,44	1310,29
335,65	1284,35
335,86	1336,37
336,07	1273,29
336,28	1324,08
336,49	1290,77
336,71	1346,20
336,92	1532,43
337,13	1522,05
337,34	1565,74
337,55	1793,47
337,76	1725,62
337,97	1794,16
338,19	1851,77
338,40	1794,29
338,61	2006,87
338,82	1977,79
339,03	2159,11
339,24	2104,77
339,45	2145,04
339,67	2293,59
339,88	2308,61
340,09	2312,43
340,30	2254,81
340,51	2433,12
340,72	2406,09
340,93	2357,49
341,15	2467,94
341,36	2645,02
341,57	2616,89
341,78	2726,26
341,99	2798,75
342,20	2895,55
342,41	2904,29
342,62	3000,96
342,84	2845,99
