3.000	8.800
3.200	10.600
3.400	21.200
3.600	171.000
3.800	434.200
4.000	611.000
4.200	714.200
4.400	791.400
4.600	810.000
4.800	841.600
5.000	803.400
5.200	765.000
5.400	749.600
5.600	710.400
5.800	666.000
6.000	624.200
6.200	760.600
6.400	1074.600
6.600	641.800
6.800	512.800
7.000	879.400
7.200	2007.000
7.400	977.600
7.600	380.400
7.800	343.000
8.000	325.400
8.200	313.000
8.400	291.800
8.600	289.600
8.800	243.600
9.000	243.000
9.200	219.000
9.400	194.400
9.600	167.000
9.800	166.400
10.000	158.000
10.200	143.000
10.400	135.400
10.600	126.000
10.800	124.000
11.000	117.600
11.200	105.800
11.400	114.400
11.600	115.200
11.800	101.800
12.000	106.000
12.200	96.000
12.400	94.800
12.600	119.600
12.800	191.600
13.000	197.000
13.200	93.200
13.400	93.800
13.600	90.200
13.800	90.800
14.000	80.600
14.200	83.000
14.400	273.000
14.600	503.200
14.800	143.800
15.000	74.200
15.200	69.000
15.400	66.800
15.600	65.200
15.800	59.200
16.000	64.800
16.200	53.400
16.400	57.600
16.600	55.600
16.800	53.800
17.000	53.600
17.200	49.200
17.400	48.600
17.600	49.600
17.800	43.800
18.000	48.200
